summary_type,condition,cleanup,feature_type,count,final_test_accuracy_mean,final_test_accuracy_std,final_test_accuracy_sem,final_test_accuracy_min,final_test_accuracy_median,final_test_accuracy_max,final_test_accuracy,grammar,state_tracking_accuracy_mean,state_tracking_accuracy_std,state_tracking_accuracy_sem,state_tracking_accuracy_min,state_tracking_accuracy_median,state_tracking_accuracy_max,state_tracking_accuracy,transition_accuracy_mean,transition_accuracy_std,transition_accuracy_sem,transition_accuracy_min,transition_accuracy_median,transition_accuracy_max,transition_accuracy,seen_transition_accuracy_mean,seen_transition_accuracy_std,seen_transition_accuracy_sem,seen_transition_accuracy_min,seen_transition_accuracy_median,seen_transition_accuracy_max,seen_transition_accuracy,unseen_transition_accuracy_mean,unseen_transition_accuracy_std,unseen_transition_accuracy_sem,unseen_transition_accuracy_min,unseen_transition_accuracy_median,unseen_transition_accuracy_max,unseen_transition_accuracy,write_fraction,episode,test_accuracy_mean,test_accuracy_std,test_accuracy_sem,test_accuracy_min,test_accuracy_median,test_accuracy_max,test_accuracy,seen_in_training,correct_float_mean,correct_float_std,correct_float_sem,correct_float_min,correct_float_median,correct_float_max,correct_float
learning_curve_test_accuracy,sparse_terminal_rl,nearest,exact_pair,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,0.5862714285714286,0.17006460165789952,0.020326607733657884,0.341,0.5,1.0,0.5862714285714286,,,,,,,,
learning_curve_test_accuracy,sparse_terminal_rl,nearest,exact_pair,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,0.5699142857142858,0.19272701598766945,0.02303528433001096,0.213,0.5,1.0,0.5699142857142858,,,,,,,,
learning_curve_test_accuracy,sparse_terminal_rl,nearest,exact_pair,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,0.6091714285714287,0.18357504262097266,0.02194141429003672,0.267,0.5285,1.0,0.6091714285714287,,,,,,,,
learning_curve_test_accuracy,sparse_terminal_rl,nearest,exact_pair,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0,0.5881714285714286,0.18293548173110233,0.02186497214273828,0.125,0.5145,1.0,0.5881714285714286,,,,,,,,
learning_curve_test_accuracy,sparse_terminal_rl,nearest,exact_pair,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,0.597,0.18592822364511014,0.02222267321833591,0.125,0.5,1.0,0.597,,,,,,,,
learning_curve_test_accuracy,sparse_terminal_rl,nearest,exact_pair,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750.0,0.6119142857142856,0.18499657206829168,0.022111319556481417,0.335,0.519,1.0,0.6119142857142856,,,,,,,,
learning_curve_test_accuracy,sparse_terminal_rl,nearest,exact_pair,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,0.621157142857143,0.19228546379256367,0.022982508748400476,0.383,0.516,1.0,0.621157142857143,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4911999999999999,0.05577412429771059,0.009427547690793448,0.298,0.5,0.639,0.4911999999999999,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,0.6822285714285713,0.2445437631607896,0.0413354403805328,0.0,0.613,1.0,0.6822285714285713,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,0.7485428571428571,0.23599430985876393,0.039890319013770846,0.198,0.743,1.0,0.7485428571428571,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,0.7687714285714286,0.2288377392922106,0.038680637801053366,0.2,0.801,1.0,0.7687714285714286,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.7946,0.22838978549323757,0.038604919789228594,0.374,0.872,1.0,0.7946,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,0.7787142857142858,0.23906712956191778,0.04040972034299767,0.412,0.885,1.0,0.7787142857142858,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,0.8142,0.2260491617533933,0.038209282166739,0.404,0.988,1.0,0.8142,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,0.7900285714285715,0.22359949564742204,0.037795213020313835,0.5,0.875,1.0,0.7900285714285715,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,0.8069142857142857,0.21841560106804633,0.03691897490834914,0.444,0.989,1.0,0.8069142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,0.8224571428571429,0.21253308986064803,0.03592464903326496,0.412,0.988,1.0,0.8224571428571429,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,0.8237142857142856,0.20604076858555864,0.03482724644352371,0.451,0.924,1.0,0.8237142857142856,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.0,0.8017428571428571,0.23944363733911345,0.040473361772964726,0.373,0.988,1.0,0.8017428571428571,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,0.8165142857142857,0.2169328130508413,0.036668337988028876,0.427,0.908,1.0,0.8165142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.0,0.7984285714285715,0.23927270753562463,0.04044446936282903,0.29,0.988,1.0,0.7984285714285715,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,0.8007142857142858,0.23444246395984458,0.03962800918093991,0.415,0.988,1.0,0.8007142857142858,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,0.8124571428571429,0.2201662931482825,0.03721489588041536,0.5,0.988,1.0,0.8124571428571429,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,0.8092285714285715,0.22752234353294337,0.038458295336534054,0.332,0.926,1.0,0.8092285714285715,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0,0.8211142857142857,0.2225896741208138,0.03762452202836795,0.373,0.988,1.0,0.8211142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,0.8278285714285715,0.21764616261455275,0.03678891607180477,0.5,0.988,1.0,0.8278285714285715,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750.0,0.7940571428571429,0.229456768048714,0.038785272758524995,0.5,0.988,1.0,0.7940571428571429,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,0.8298000000000001,0.21042475251402395,0.03556827497748449,0.373,0.988,1.0,0.8298000000000001,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5003714285714286,0.09604015266735964,0.016233748730319058,0.14,0.5,0.875,0.5003714285714286,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,0.6787428571428571,0.23194932799278062,0.03920659228690375,0.307,0.613,1.0,0.6787428571428571,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,0.7261142857142856,0.22464059811024303,0.03797119145552613,0.373,0.652,1.0,0.7261142857142856,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,0.7442,0.23163152787537875,0.039152874262628666,0.302,0.745,1.0,0.7442,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.7635142857142857,0.24258756714038837,0.04100478290258778,0.373,0.796,1.0,0.7635142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,0.7489428571428571,0.23703684782516568,0.04006654009337494,0.378,0.755,1.0,0.7489428571428571,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,0.7605714285714286,0.2477376797808385,0.04187531082466929,0.32,0.859,1.0,0.7605714285714286,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,0.7815428571428571,0.2261945210312085,0.03823385236916096,0.38,0.859,1.0,0.7815428571428571,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,0.8015714285714287,0.21226250198256674,0.03587891133397729,0.5,0.883,1.0,0.8015714285714287,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,0.7524857142857144,0.25316599662817973,0.042792863840578274,0.262,0.799,1.0,0.7524857142857144,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,0.7627142857142857,0.24020390497738908,0.040601870458808934,0.392,0.825,1.0,0.7627142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.0,0.7971142857142856,0.22221753669196628,0.03756161932210111,0.413,0.884,1.0,0.7971142857142856,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,0.7834,0.22708163859774153,0.03838380260632092,0.374,0.859,1.0,0.7834,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.0,0.7764857142857143,0.23470749899403218,0.03967280827829906,0.42,0.883,1.0,0.7764857142857143,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,0.7836285714285713,0.22817628449670815,0.03856883153410747,0.423,0.825,1.0,0.7836285714285713,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,0.7641714285714285,0.24348239285470336,0.04115603605452654,0.428,0.825,1.0,0.7641714285714285,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,0.7878000000000001,0.23557087106456445,0.03981874479406389,0.413,0.883,1.0,0.7878000000000001,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0,0.7670571428571428,0.24092565888515008,0.040723869136011163,0.373,0.825,1.0,0.7670571428571428,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,0.7519714285714286,0.24720406974975218,0.0417851142670416,0.327,0.799,1.0,0.7519714285714286,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750.0,0.7657999999999999,0.2508798399984484,0.04240643284005962,0.32,0.883,1.0,0.7657999999999999,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,hopfield,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,0.8075142857142856,0.22652157038290965,0.038289133799380246,0.369,0.884,1.0,0.8075142857142856,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4828857142857143,0.0918806039278762,0.015530656667334044,0.125,0.5,0.601,0.4828857142857143,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,0.7330285714285714,0.2392129848081837,0.04043437437938889,0.335,0.718,1.0,0.7330285714285714,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,0.740857142857143,0.23164528446555102,0.0391551995507716,0.44,0.794,1.0,0.740857142857143,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,0.7681142857142857,0.2505807104247547,0.04235587071367516,0.267,0.87,1.0,0.7681142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.8163142857142857,0.22121812119005335,0.03739268726936444,0.373,0.925,1.0,0.8163142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,0.8610285714285714,0.20454979053209196,0.03457522515440487,0.423,1.0,1.0,0.8610285714285714,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,0.8605428571428572,0.21406477068966806,0.03618355034717144,0.5,1.0,1.0,0.8605428571428572,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,0.8461428571428572,0.21842553487565114,0.036920654028301705,0.423,1.0,1.0,0.8461428571428572,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,0.8610000000000001,0.20962164796155394,0.03543252553158212,0.5,1.0,1.0,0.8610000000000001,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,0.8591142857142857,0.19985417793224838,0.03378152176094194,0.5,0.999,1.0,0.8591142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,0.8371999999999999,0.21691009251598717,0.03666449751668854,0.5,0.998,1.0,0.8371999999999999,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.0,0.8464571428571428,0.20360231462586176,0.03441507249572423,0.5,0.997,1.0,0.8464571428571428,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,0.8531714285714285,0.19896917965801014,0.03363192974956197,0.423,0.997,1.0,0.8531714285714285,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.0,0.8259142857142857,0.21517576555930643,0.03637134275538272,0.5,0.997,1.0,0.8259142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,0.8043714285714285,0.23266652299884003,0.03932782036907198,0.423,0.997,1.0,0.8043714285714285,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,0.8336,0.2091751587995657,0.03535705508859321,0.5,0.998,1.0,0.8336,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,0.8192571428571428,0.2184344487560544,0.0369221607490915,0.5,0.997,1.0,0.8192571428571428,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0,0.8242571428571428,0.21975619416514652,0.03714557650032392,0.373,0.997,1.0,0.8242571428571428,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,0.8305714285714286,0.21219376352124705,0.03586729241336773,0.5,0.992,1.0,0.8305714285714286,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750.0,0.8349142857142857,0.21310938525563256,0.03602206073427529,0.406,0.997,1.0,0.8349142857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,0.8324857142857143,0.21936852841851356,0.03708004902928805,0.453,0.997,1.0,0.8324857142857143,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.48028571428571426,0.07184238116246174,0.012143578821856474,0.164,0.5,0.534,0.48028571428571426,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,0.7448285714285714,0.23206686228634318,0.03922645920855993,0.373,0.795,1.0,0.7448285714285714,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,0.7693142857142856,0.20843531531933093,0.0352319987155625,0.499,0.832,1.0,0.7693142857142856,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,0.7744,0.23152552902052786,0.039134957185993954,0.398,0.864,1.0,0.7744,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.7752285714285713,0.2257737135892909,0.03816272292916934,0.41,0.864,1.0,0.7752285714285713,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,0.767,0.23788318932767377,0.04020959791773455,0.425,0.864,1.0,0.767,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,0.8036571428571427,0.20333194287075668,0.03436937132788713,0.48,0.872,1.0,0.8036571428571427,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,0.8030571428571428,0.20618166502285465,0.03485106228821507,0.5,0.864,1.0,0.8030571428571428,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,0.7517428571428573,0.2528188543389193,0.04273418608402535,0.239,0.864,1.0,0.7517428571428573,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,0.769342857142857,0.22063103920841437,0.03729345230243311,0.425,0.859,1.0,0.769342857142857,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,0.7249999999999999,0.24895404725984835,0.042080914454709004,0.092,0.691,1.0,0.7249999999999999,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.0,0.7706571428571427,0.21824607574898555,0.03689031989941145,0.413,0.861,1.0,0.7706571428571427,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,0.7825142857142856,0.21134198260981035,0.03572331516108827,0.412,0.859,1.0,0.7825142857142856,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.0,0.7682285714285714,0.2195569182151509,0.03711189271692314,0.398,0.857,1.0,0.7682285714285714,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,0.7669142857142858,0.21487894970240823,0.036321171718517044,0.43,0.832,1.0,0.7669142857142858,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,0.7757999999999999,0.211445278694874,0.03574077538624595,0.5,0.85,1.0,0.7757999999999999,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,0.7761142857142858,0.21098087053354492,0.03566227607955036,0.413,0.85,1.0,0.7761142857142858,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0,0.7719428571428572,0.22258943250339824,0.0376244811875706,0.373,0.85,1.0,0.7719428571428572,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,0.7784571428571427,0.2086121285258056,0.035261885602311346,0.5,0.85,1.0,0.7784571428571427,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750.0,0.7632285714285716,0.22672204876226304,0.038323020830438564,0.406,0.855,1.0,0.7632285714285716,,,,,,,,
learning_curve_test_accuracy,state_shaped_rl,nearest,hashed_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,0.7586571428571429,0.21842146830182707,0.036919966651867794,0.373,0.832,1.0,0.7586571428571429,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5598285714285715,0.1375646341594691,0.02325266717200943,0.5,0.5,1.0,0.5598285714285715,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,0.9979714285714284,0.00446875238731793,0.0007553570186939929,0.983,1.0,1.0,0.9979714285714284,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,0.9983714285714285,0.004305165941228356,0.0007277058625082888,0.983,1.0,1.0,0.9983714285714285,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,0.9988857142857145,0.0033761397079699047,0.0005706717677497313,0.986,1.0,1.0,0.9988857142857145,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.9992857142857143,0.002527163354800942,0.00042716857234080156,0.988,1.0,1.0,0.9992857142857143,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,0.9993714285714286,0.0024980664791902146,0.00042225030269645903,0.988,1.0,1.0,0.9993714285714286,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,0.9993714285714286,0.0024980664791902146,0.00042225030269645903,0.988,1.0,1.0,0.9993714285714286,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,0.9993714285714286,0.0024980664791902146,0.00042225030269645903,0.988,1.0,1.0,0.9993714285714286,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,0.9993714285714286,0.0024980664791902146,0.00042225030269645903,0.988,1.0,1.0,0.9993714285714286,,,,,,,,
learning_curve_test_accuracy,supervised_baseline,hopfield,exact_pair,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,0.9993714285714286,0.0024980664791902146,0.00042225030269645903,0.988,1.0,1.0,0.9993714285714286,,,,,,,,
