summary_type,regime,feature_mode,register_type,output_mode,count,test_string_accuracy_mean,test_string_accuracy_std,test_string_accuracy_sem,test_string_accuracy_min,test_string_accuracy_median,test_string_accuracy_max,hidden_dim,write_fraction,unwritten_mode,test_string_accuracy,length_generalization_accuracy_mean,length_generalization_accuracy_std,length_generalization_accuracy_sem,length_generalization_accuracy_min,length_generalization_accuracy_median,length_generalization_accuracy_max,length_generalization_accuracy,transition_accuracy_autonomous_mean,transition_accuracy_autonomous_std,transition_accuracy_autonomous_sem,transition_accuracy_autonomous_min,transition_accuracy_autonomous_median,transition_accuracy_autonomous_max,transition_accuracy_autonomous,grammar_name,length,transition_coverage_train,topk_k,masked_topk_accuracy_mean,masked_topk_accuracy_std,masked_topk_accuracy_sem,masked_topk_accuracy_min,masked_topk_accuracy_median,masked_topk_accuracy_max,masked_topk_accuracy,seen_transition_accuracy_mean,seen_transition_accuracy_std,seen_transition_accuracy_sem,seen_transition_accuracy_min,seen_transition_accuracy_median,seen_transition_accuracy_max,seen_transition_accuracy,unseen_transition_accuracy_mean,unseen_transition_accuracy_std,unseen_transition_accuracy_sem,unseen_transition_accuracy_min,unseen_transition_accuracy_median,unseen_transition_accuracy_max,unseen_transition_accuracy
accuracy_by_length,,,,,4320,0.9350402979953165,0.19063539362529702,0.0029004251485403258,0.0,1.0,1.0,,,,0.9350402979953165,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4416,0.9166903031172992,0.19701783474679957,0.002964770013638071,0.0,1.0,1.0,,,,0.9166903031172992,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8898783913984246,0.22569818618981277,0.003372011615111812,0.0,1.0,1.0,,,,0.8898783913984246,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8707694911336655,0.24528298339947532,0.0036646154892743255,0.0185185185185185,1.0,1.0,,,,0.8707694911336655,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8667798417970817,0.2555905753848582,0.0038186145997027693,0.0,1.0,1.0,,,,0.8667798417970817,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8559690075589271,0.2597448000873546,0.0038806802023781117,0.1317073170731707,1.0,1.0,,,,0.8559690075589271,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8527338726182145,0.2733932534806369,0.004084592976988338,0.0,1.0,1.0,,,,0.8527338726182145,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.844923111727164,0.27452746162507,0.004101538452277919,0.0338983050847457,1.0,1.0,,,,0.844923111727164,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8449126155359696,0.2855400215039054,0.004266070035142821,0.0,1.0,1.0,,,,0.8449126155359696,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8393894801346664,0.2884233191244862,0.0043091475327096205,0.0148514851485148,1.0,1.0,,,,0.8393894801346664,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.9129307721650437,0.20894081783236373,0.003121650539137087,0.0,1.0,1.0,,,,0.9129307721650437,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.9051010362145743,0.20691235845170108,0.0030913446305790783,0.0696517412935323,1.0,1.0,,,,0.9051010362145743,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.9090209636179498,0.20450533957550288,0.0030553829077785777,0.0,1.0,1.0,,,,0.9090209636179498,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.9001559498265106,0.2034220178585008,0.0030391976939126513,0.0344827586206896,1.0,1.0,,,,0.9001559498265106,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8975840345694427,0.2048975554122216,0.003061242752642081,0.0,1.0,1.0,,,,0.8975840345694427,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8919695441634107,0.20370727890831017,0.0030434595960109126,0.0,1.0,1.0,,,,0.8919695441634107,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8897058797557853,0.206793981378807,0.003089576034776425,0.0,1.0,1.0,,,,0.8897058797557853,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8767827503289624,0.22123399958281112,0.0033053150707356145,0.0,1.0,1.0,,,,0.8767827503289624,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8745954427705479,0.2373195990594195,0.0035456396793948227,0.0,1.0,1.0,,,,0.8745954427705479,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8671741856969909,0.24683313864661965,0.0036877753630280346,0.0,1.0,1.0,,,,0.8671741856969909,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8653045749841233,0.25557718107082367,0.0038184144838610636,0.0,1.0,1.0,,,,0.8653045749841233,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8564562594002901,0.2734552578686849,0.0040855193447195785,0.0,1.0,1.0,,,,0.8564562594002901,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8543649617288306,0.28594051456439284,0.004272053544689502,0.0,1.0,1.0,,,,0.8543649617288306,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8487952001121234,0.2918871888968963,0.004360898985847035,0.0,1.0,1.0,,,,0.8487952001121234,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8491978254073969,0.2980897027961428,0.0044535667616242055,0.0,1.0,1.0,,,,0.8491978254073969,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.84438941078767,0.30035010837393084,0.004487338029315097,0.0,1.0,1.0,,,,0.84438941078767,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8448149681579311,0.30787401992049807,0.004599747958497079,0.0,1.0,1.0,,,,0.8448149681579311,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8426799923453416,0.30747558695968236,0.0045937952275762195,0.0,1.0,1.0,,,,0.8426799923453416,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8442011102488783,0.31065624760966926,0.004641315435144325,0.0,1.0,1.0,,,,0.8442011102488783,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8390694600135519,0.31503446767041793,0.004706727608576432,0.0,1.0,1.0,,,,0.8390694600135519,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8420454683539268,0.31576623451024877,0.004717660466855533,0.0,1.0,1.0,,,,0.8420454683539268,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8399489235336896,0.3160671924882658,0.004722156886674701,0.0,1.0,1.0,,,,0.8399489235336896,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.841647226345764,0.31858206959667773,0.004759730050036376,0.0,1.0,1.0,,,,0.841647226345764,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8366979068943408,0.32329462837716993,0.004830137363506555,0.0,1.0,1.0,,,,0.8366979068943408,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8390441353982389,0.32473798142239285,0.004851701574169309,0.0,1.0,1.0,,,,0.8390441353982389,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8347847270183134,0.32729297612719294,0.004889874108767746,0.0,1.0,1.0,,,,0.8347847270183134,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8375061373540899,0.3281731817423193,0.004903024695433944,0.0,1.0,1.0,,,,0.8375061373540899,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8335106330726398,0.3304080104488779,0.004936413835521952,0.0,1.0,1.0,,,,0.8335106330726398,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8382294504689277,0.3290400433110537,0.004915975917274992,0.0,1.0,1.0,,,,0.8382294504689277,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8337243040821811,0.3302542232552545,0.004934116199852352,0.0,1.0,1.0,,,,0.8337243040821811,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8365100266643022,0.3338268339597735,0.004987492281403045,0.0,1.0,1.0,,,,0.8365100266643022,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8338496213186268,0.3349011827663098,0.005003543436777751,0.0,1.0,1.0,,,,0.8338496213186268,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8364951300369069,0.334490532048372,0.004997408168196213,0.0,1.0,1.0,,,,0.8364951300369069,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8323835193893414,0.33746183030227817,0.005041800426695388,0.0,1.0,1.0,,,,0.8323835193893414,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8362290653552427,0.33506117515295836,0.005005933780250226,0.0,1.0,1.0,,,,0.8362290653552427,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8316896567706844,0.33875486398520227,0.005061118812328687,0.0,1.0,1.0,,,,0.8316896567706844,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8348689821856028,0.3395721643022427,0.005073329571345497,0.0,1.0,1.0,,,,0.8348689821856028,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8319708806730987,0.3391355581905081,0.005066806519898554,0.0,1.0,1.0,,,,0.8319708806730987,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8348473199929519,0.3418141440082342,0.005106825549922349,0.0,1.0,1.0,,,,0.8348473199929519,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8309735255263871,0.34177281556112105,0.005106208088142736,0.0,1.0,1.0,,,,0.8309735255263871,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8344640908746906,0.3408304201869349,0.0050921283642360905,0.0,1.0,1.0,,,,0.8344640908746906,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8309170387333769,0.3423633517924511,0.005115030910624414,0.0,1.0,1.0,,,,0.8309170387333769,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8335853455295762,0.3444067295980385,0.005145559705785876,0.0,1.0,1.0,,,,0.8335853455295762,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8307133741088019,0.34359788650513856,0.00513347530072217,0.0,1.0,1.0,,,,0.8307133741088019,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8334334032703048,0.34409013553254897,0.005140829677228144,0.0,1.0,1.0,,,,0.8334334032703048,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8302447649179665,0.3443393355699955,0.005144552814905686,0.0,1.0,1.0,,,,0.8302447649179665,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8337661015664866,0.34486327938000694,0.005152380722798302,0.0,1.0,1.0,,,,0.8337661015664866,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8309795542667564,0.34462272737720173,0.005148786789850984,0.0,1.0,1.0,,,,0.8309795542667564,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.83257245180911,0.3464851681341771,0.005176612320800076,0.0,1.0,1.0,,,,0.83257245180911,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8314869223830629,0.3443955790864243,0.005145393113154751,0.0,1.0,1.0,,,,0.8314869223830629,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8341524057255202,0.34566308931400136,0.005164330169237552,0.0,1.0,1.0,,,,0.8341524057255202,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,4480,0.8293302179814427,0.3465543679574293,0.005177646190906474,0.0,1.0,1.0,,,,0.8293302179814427,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,full_transition_exposure,,,,320,0.854684375,0.18552638368852076,0.010371240138681015,0.4933333333333333,0.9708333333333334,1.0,,,,0.854684375,,,,,,,,,,,,,,,,,0.1904761904761904,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,full_transition_exposure,,,,320,0.5468322916666667,0.12039688228511553,0.006730390326713963,0.5,0.5,1.0,,,,0.5468322916666667,,,,,,,,,,,,,,,,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,full_transition_exposure,,,,3840,0.9043888020833334,0.18812110819683608,0.0030357913296517906,0.4346666666666666,1.0,1.0,,,,0.9043888020833334,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,40,0.5171166666666667,0.05003073414386759,0.007910553645248793,0.5,0.5,0.67,,,,0.5171166666666667,,,,,,,,,,,,,,,,,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,20,0.5013500000000001,0.002843840167904101,0.0006359019932577985,0.5,0.5,0.5076666666666667,,,,0.5013500000000001,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,20,0.5003,0.0007562604211258082,0.0001691049710329925,0.5,0.5,0.5023333333333333,,,,0.5003,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,4,0.5,0.0,0.0,0.5,0.5,0.5,,,,0.5,,,,,,,,,,,,,,,,,0.1269841269841269,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,6,0.5107222222222222,0.026263973353175193,0.010722222222222225,0.5,0.5,0.5643333333333334,,,,0.5107222222222222,,,,,,,,,,,,,,,,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,4,0.5323333333333333,0.03733531740759579,0.018667658703797895,0.5,0.5323333333333333,0.5646666666666667,,,,0.5323333333333333,,,,,,,,,,,,,,,,,0.1587301587301587,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,40,0.5018916666666667,0.0023160378535402562,0.0003661977382177338,0.5,0.501,0.509,,,,0.5018916666666667,,,,,,,,,,,,,,,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,6,0.5,0.0,0.0,0.5,0.5,0.5,,,,0.5,,,,,,,,,,,,,,,,,0.1746031746031746,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,40,0.4999583333333333,0.004015771968305051,0.0006349492991850732,0.49,0.5,0.5116666666666667,,,,0.4999583333333333,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,40,0.4971916666666667,0.08146804339136354,0.012881228681706854,0.3076666666666666,0.501,0.5733333333333334,,,,0.4971916666666667,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,
coverage_vs_accuracy,limited_string_exposure,,,,60,0.5672333333333335,0.08602785647913982,0.011106148515121012,0.494,0.5363333333333333,0.757,,,,0.5672333333333335,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.46950255102040817,0.2751303560247376,0.016442183640856187,0.0,0.4166666666666667,1.0,0.46950255102040817,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6597293083900228,0.31477838228392,0.018811606405286993,0.0317460317460317,0.6666666666666666,1.0,0.6597293083900228,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.776471088435374,0.2896231822088968,0.017308295665127073,0.0634920634920634,1.0,1.0,0.776471088435374,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.853623866213152,0.2595782650448183,0.01551276843714764,0.0793650793650793,1.0,1.0,0.853623866213152,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.8837060657596372,0.242739164421253,0.014506439696110348,0.1111111111111111,1.0,1.0,0.8837060657596372,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.8997817460317461,0.2361448764452239,0.014112355613753357,0.1269841269841269,1.0,1.0,0.8997817460317461,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.9122576530612245,0.22420093751333398,0.013398568737776473,0.1428571428571428,1.0,1.0,0.9122576530612245,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.9217970521541949,0.21941163307174927,0.013112353053406757,0.1746031746031746,1.0,1.0,0.9217970521541949,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.9212585034013606,0.21991332948255327,0.013142335148576422,0.1904761904761904,1.0,1.0,0.9212585034013606,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.9198554421768707,0.2233041273533567,0.013344974079759143,0.1904761904761904,1.0,1.0,0.9198554421768707,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.9183673469387754,0.22415484062556656,0.013395813921823428,0.1904761904761904,1.0,1.0,0.9183673469387754,,,,,,,,,,,,,,
masked_topk_by_k,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.9183673469387754,0.22415484062556656,0.013395813921823428,0.1904761904761904,1.0,1.0,0.9183673469387754,,,,,,,,,,,,,,
seen_transition_accuracy,full_transition_exposure,exact_pair,hopfield,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9155590986394557,0.17828907478592626,0.005327405072897458,0.0,1.0,1.0,0.9155590986394557,,,,,,,
seen_transition_accuracy,full_transition_exposure,exact_pair,nearest,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9229092261904762,0.1697570255498213,0.005072461339316401,0.0,1.0,1.0,0.9229092261904762,,,,,,,
seen_transition_accuracy,full_transition_exposure,hashed_pair,hopfield,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965187074829932,0.06790717266978265,0.0020291148888483715,0.6,1.0,1.0,0.965187074829932,,,,,,,
seen_transition_accuracy,full_transition_exposure,hashed_pair,nearest,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965187074829932,0.06790717266978265,0.0020291148888483715,0.6,1.0,1.0,0.965187074829932,,,,,,,
seen_transition_accuracy,limited_string_exposure,exact_pair,nearest,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,
unseen_transition_accuracy,full_transition_exposure,exact_pair,hopfield,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21350490196078428,0.26018682533465315,0.020569574630647642,0.0,0.1372549019607843,1.0,0.21350490196078428
unseen_transition_accuracy,full_transition_exposure,exact_pair,nearest,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19558823529411765,0.2459347415435985,0.019442848476065144,0.0,0.1372549019607843,1.0,0.19558823529411765
unseen_transition_accuracy,full_transition_exposure,hashed_pair,hopfield,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10600490196078431,0.2891618229176509,0.022860249319651308,0.0,0.0,1.0,0.10600490196078431
unseen_transition_accuracy,full_transition_exposure,hashed_pair,nearest,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06507352941176471,0.23390360568477273,0.018491703672244758,0.0,0.0,1.0,0.06507352941176471
unseen_transition_accuracy,limited_string_exposure,exact_pair,nearest,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2985068789650999,0.19171749850978828,0.011457311956446146,0.0,0.2727272727272727,0.8269230769230769,0.2985068789650999
hashed_nearest_dense_by_hidden_dim,,,,,280,0.8047726190476191,0.22160069778668054,0.01324317469215527,0.4363333333333333,0.9921666666666666,1.0,32.0,,,0.8047726190476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hashed_nearest_dense_by_hidden_dim,,,,,280,0.8751821428571428,0.19611294728031384,0.011719990262515937,0.5,1.0,1.0,64.0,,,0.8751821428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hashed_nearest_dense_by_hidden_dim,,,,,280,0.9181797619047618,0.17007418154247442,0.010163876374434845,0.4346666666666666,1.0,1.0,128.0,,,0.9181797619047618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hashed_nearest_dense_by_hidden_dim,,,,,280,0.9399357142857143,0.15340777579159112,0.009167868126023295,0.5,1.0,1.0,256.0,,,0.9399357142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_sparse_autonomous_rollout,,,,,280,,,,,,,,0.3,random_noise,,,,,,,,,0.9409259418765873,0.147017156310833,0.008785955564284706,0.4939790070191255,1.0,1.0,0.9409259418765873,,,,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_sparse_autonomous_rollout,,,,,280,,,,,,,,0.5,keep_current,,,,,,,,,0.4265967303203212,0.25807642527740476,0.015423016344315203,0.0,0.38177446558227,1.0,0.4265967303203212,,,,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_sparse_autonomous_rollout,,,,,280,,,,,,,,0.5,random_noise,,,,,,,,,0.9418876483055145,0.14556794920700705,0.008699348874717534,0.494178941274844,1.0,1.0,0.9418876483055145,,,,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,20,0.5003,0.0007562604211258082,0.0001691049710329925,0.5,0.5,0.5023333333333333,,,,0.5003,,,,,,,,,,,,,,,contains_101,,0.125,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,20,0.5003833333333334,0.0005437039958357051,0.00012157590943268991,0.5,0.5,0.5013333333333333,,,,0.5003833333333334,,,,,,,,,,,,,,,ends_with_01,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,20,0.5006833333333333,0.0010286822320342225,0.0002300203398074733,0.5,0.5,0.503,,,,0.5006833333333333,,,,,,,,,,,,,,,even_ones,,0.25,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,20,0.50195,0.0031349286718803993,0.0007009913614937706,0.5,0.5,0.509,,,,0.50195,,,,,,,,,,,,,,,no_substring_11,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,20,0.5018333333333332,0.001084176460033716,0.0002424292264240473,0.5,0.5023333333333333,0.503,,,,0.5018333333333332,,,,,,,,,,,,,,,ones_mod3_zero,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,4,0.5,0.0,0.0,0.5,0.5,0.5,,,,0.5,,,,,,,,,,,,,,,reber,,0.1269841269841269,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,6,0.5107222222222222,0.026263973353175193,0.010722222222222225,0.5,0.5,0.5643333333333334,,,,0.5107222222222222,,,,,,,,,,,,,,,reber,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,4,0.5323333333333333,0.03733531740759579,0.018667658703797895,0.5,0.5323333333333333,0.5646666666666667,,,,0.5323333333333333,,,,,,,,,,,,,,,reber,,0.1587301587301587,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,6,0.5,0.0,0.0,0.5,0.5,0.5,,,,0.5,,,,,,,,,,,,,,,reber,,0.1746031746031746,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,20,0.53305,0.06783427302250114,0.015168204568259267,0.5,0.5,0.67,,,,0.53305,,,,,,,,,,,,,,,tier_alternating_12,,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,
exact_nearest_incomplete_coverage,,,,,20,0.63315,0.10901544903661578,0.024376595464353685,0.53,0.5416666666666666,0.757,,,,0.63315,,,,,,,,,,,,,,,tomita_1,,0.5,,,,,,,,,,,,,,,,,,,,,,
