experiment,seed,grammar_name,alphabet_size,num_dfa_states,num_accept_states,train_max_len,test_max_len,train_num_strings,test_num_strings,transition_coverage_train,transition_coverage_test,regime,feature_mode,feature_dim,hidden_dim,state_dim,input_dim,register_type,output_mode,write_fraction,unwritten_mode,epochs,learning_rate,theoretical_k_delta_05,theoretical_k_delta_01,notes,row_type,split,length,train_string_accuracy,test_string_accuracy,length_generalization_accuracy,accept_accuracy,reject_accuracy,transition_accuracy_teacher_forced,transition_accuracy_autonomous,state_tracking_accuracy,final_state_accuracy,valid_next_symbol_accuracy,extracted_transition_table_accuracy,seen_transition_accuracy,unseen_transition_accuracy,ngram_baseline_accuracy,majority_long_baseline_accuracy,topk_k,topk_fraction,masked_topk_accuracy,random_noise_topk_accuracy,keep_current_topk_accuracy,first_k_95,first_k_99
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,hopfield,dense,1.0,random_noise,50,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,13,nan,0.35384615384615387,0.35384615384615387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,hopfield,dense,1.0,random_noise,50,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,30,nan,0.78125,0.78125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,hopfield,dense,1.0,random_noise,50,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,32,nan,0.8085106382978723,0.8085106382978723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,hopfield,dense,1.0,random_noise,50,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,19,nan,0.48214285714285715,0.48214285714285715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,main,aggregate,nan,0.566,0.57,0.581,0.254,0.886,0.8647574306622098,0.6164061794200018,0.6164061794200018,0.447,0.8055831601770711,0.875,0.875,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,11,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,10,nan,0.3984375,0.3984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,12,nan,0.4326241134751773,0.4326241134751773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,8,nan,0.25,0.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,7,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,9,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,6,nan,0.8333333333333334,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,4,nan,0.6666666666666666,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,2,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,5,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,27,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,30,nan,0.26865671641791045,0.26865671641791045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,32,nan,0.3076923076923077,0.3076923076923077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,18,nan,0.2463768115942029,0.2463768115942029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,14,nan,0.4225352112676056,0.4225352112676056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,20,nan,0.3770491803278688,0.3770491803278688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,16,nan,0.4864864864864865,0.4864864864864865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,15,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,22,nan,0.36764705882352944,0.36764705882352944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,23,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,21,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,28,nan,0.39705882352941174,0.39705882352941174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,13,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,29,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,19,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,25,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,31,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,26,nan,0.3620689655172414,0.3620689655172414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,24,nan,0.4262295081967213,0.4262295081967213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,17,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",main,aggregate,nan,0.502,0.5,0.5,1.0,0.0,0.672523670793882,0.3966678805535324,0.3966678805535324,0.263,0.5558994901675164,0.625,0.625,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,11,nan,0.5265306122448979,0.5265306122448979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,10,nan,0.4666666666666667,0.4666666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,12,nan,0.45219123505976094,0.45219123505976094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,8,nan,0.7307692307692307,0.7307692307692307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,6,nan,0.8,0.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,9,nan,0.6274509803921569,0.6274509803921569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,7,nan,0.6363636363636364,0.6363636363636364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,1,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,5,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,3,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,4,nan,0.6666666666666666,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,21,nan,0.47058823529411764,0.47058823529411764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,28,nan,0.4186046511627907,0.4186046511627907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,23,nan,0.425,0.425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,14,nan,0.6363636363636364,0.6363636363636364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,31,nan,0.4090909090909091,0.4090909090909091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,16,nan,0.6470588235294118,0.6470588235294118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,15,nan,0.6721311475409836,0.6721311475409836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,26,nan,0.4166666666666667,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,25,nan,0.4090909090909091,0.4090909090909091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,22,nan,0.3333333333333333,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,17,nan,0.603448275862069,0.603448275862069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,24,nan,0.27906976744186046,0.27906976744186046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,18,nan,0.5409836065573771,0.5409836065573771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,29,nan,0.3055555555555556,0.3055555555555556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,20,nan,0.6122448979591837,0.6122448979591837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,27,nan,0.39473684210526316,0.39473684210526316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,13,nan,0.8461538461538461,0.8461538461538461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,30,nan,0.21875,0.21875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,32,nan,0.19148936170212766,0.19148936170212766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,19,nan,0.5714285714285714,0.5714285714285714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,4,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.00390625,0.5,nan,nan,5,5
